Date,AnalyzerSN,TestName,SampleClass,SampleType,VR1,BarcodeR1,VR2,BarcodeR2,CalibControlName,CalibControlLotNumber,SampleVolume,PackISE_SN,RefElectrode,NaElectrode,KElectrode,ClElectrode,LiElectrode,IsFactoryTest
2024-01-17 17:29:49,834001902,GLUCOSE,BLANK,PLM,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:29:58,834001902,GLUCOSE,CALIB,SER,300,50311042652032064936_BC,0,,CAL CURSO  2024,	079,3,	,,,,,,True
2024-01-17 17:30:07,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:30:16,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:30:25,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:30:34,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:30:43,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:30:52,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:01,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:10,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:19,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:28,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:37,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:46,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:31:55,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:04,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:13,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:22,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:31,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:40,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
2024-01-17 17:32:49,834001902,GLUCOSE,PATIENT,SER,300,50311042652032064936_BC,0,,,	,3,	,,,,,,True
