Date,AnalyzerSN,TestName,SampleClass,SampleType,VR1,BarcodeR1,VR2,BarcodeR2,CalibControlName,CalibControlLotNumber,SampleVolume,PackISE_SN,RefElectrode,NaElectrode,KElectrode,ClElectrode,LiElectrode,IsFactoryTest
2023-02-09 14:42:12,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:42:20,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:09,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:17,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:33,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:41,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:49,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:47:57,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:48:05,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:48:13,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:48:22,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:48:30,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:48:38,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:50:38,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:50:46,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:51:55,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:52:18,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:52:26,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:53:35,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:53:44,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:53:52,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:55:01,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:55:16,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:55:24,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:56:33,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:57:01,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:57:09,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:58:18,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:58:49,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 14:58:57,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:00:06,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:00:42,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:00:50,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:01:59,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:02:35,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:02:43,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:02:51,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:02:59,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:04:08,834002001,ISE_CALB,CALIB,,360,,360,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:04:29,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:04:36,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:07:28,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:07:52,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:08:13,834002001,ISE_PRIME_A,CALIB,,240,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:08:36,834002001,ISE_PRIME_B,CALIB,,0,,240,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:19:35,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:19:42,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:54:28,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:54:28,834002001,ISE_SIP,CALIB,,95,,36,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:54:35,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-02-09 15:59:25,834002001,CHOL HDL DIRECT,BLANK,PLM,300,55711122443972063507_BC,100,55722122443972064106_BC,,	,3,	,,,,,,True
2023-02-09 15:59:34,834002001,CK-MB,BLANK,PLM,240,79211082446744005228_BC,60,79222082446744003228_BC,,	,12,	,,,,,,True
2023-02-09 15:59:43,834002001,HBA1C-DIRECT,BLANK,WBL,190,,40,,,	,3,	,,,,,,True
2023-02-09 15:59:52,834002001,IRON FERROZINE,BLANK,PLM,240,50911022439678053836_BC,60,50922022439678037537_BC,,	,40,	,,,,,,True
2023-02-09 16:00:01,834002001,MAGNESIUM,BLANK,PLM,240,79711062547200019786_BC,60,79722062547200013322_BC,,	,3,	,,,,,,True
2023-02-09 16:00:10,834002001,PHOSPHORUS,BLANK,PLM,210,50811042546029020942_BC,90,50822042546029001011_BC,,	,3,	,,,,,,True
2023-02-09 16:00:19,834002001,GLUCOSE,BLANK,PLM,300,50311062547001025620_BC,0,,,	,3,	,,,,,,True
2023-02-09 16:00:28,834002001,BILI TOTAL DPD,BLANK,PLM,240,50611062343796051649_BC,60,50622062343796055320_BC,,	,6,	,,,,,,True
2023-02-09 16:00:37,834002001,PROTEIN TOTALBIR,BLANK,PLM,240,51311052446460003599_BC,60,51322052446460019891_BC,,	,4,	,,,,,,True
2023-02-09 16:00:46,834002001,ALT-GPT,BLANK,PLM,160,53311042340622060158_BC,40,53322042340622044433_BC,,	,16.5,	,,,,,,True
2023-02-09 16:00:55,834002001,AST-GOT,BLANK,PLM,160,53111112346323070171_BC,40,53122112346323029010_BC,,	,16.5,	,,,,,,True
2023-02-09 16:01:04,834002001,ALP-AMP,BLANK,PLM,240,59211122444312001147_BC,60,59222122444312021084_BC,,	,6,	,,,,,,True
2023-02-09 16:01:13,834002001,LDH,BLANK,PLM,160,58011082443885005990_BC,40,58022082443885001482_BC,,	,4,	,,,,,,True
2023-02-09 16:01:22,834002001,GAMMA-GT,BLANK,PLM,160,52011062444115008767_BC,40,52022062444115003618_BC,,	,20,	,,,,,,True
2023-02-09 16:01:31,834002001,CREATININE,BLANK,PLM,150,50211062547110062542_BC,150,50212062547110040831_BC,,	,30,	,,,,,,True
2023-02-09 16:01:40,834002001,UREA-BUN-UV,BLANK,PLM,240,51611122346880100054_BC,60,51622122346880011350_BC,,	,2,	,,,,,,True
2023-02-09 16:01:49,834002001,BILI DIRECT DPD,BLANK,PLM,240,50411122346907010556_BC,60,50422122346907045949_BC,,	,10,	,,,,,,True
2023-02-09 16:01:58,834002001,CHOLESTEROL,BLANK,PLM,300,50511122447106095700_BC,0,,,	,3,	,,,,,,True
2023-02-09 16:02:07,834002001,TRIGLYCERIDES,BLANK,PLM,300,52811092345562089493_BC,0,,,	,3,	,,,,,,True
2023-02-09 16:02:16,834002001,URIC ACID,BLANK,PLM,300,52111112340866021778_BC,0,,,	,7.5,	,,,,,,True
2023-02-09 16:02:25,834002001,CALCIUM ARSENAZO,BLANK,PLM,300,57011112443659002843_BC,0,,,	,5,	,,,,,,True
2023-02-09 16:02:34,834002001,AMYLASE DIRECT,BLANK,PLM,300,55021022445128030891_BC,0,,,	,6,	,,,,,,True
2023-02-09 16:02:43,834002001,ALBUMIN,BLANK,PLM,300,54711052546530043814_BC,0,,,	,3,	,,,,,,True
2023-02-09 16:02:52,834002001,IRON FERROZINE,CALIB,SER,240,50911022439678053836_BC,60,50922022439678037537_BC,MULTI,	074,40,	,,,,,,True
2023-02-09 16:03:01,834002001,MAGNESIUM,CALIB,SER,240,79711062547200019786_BC,60,79722062547200013322_BC,MULTI,	074,3,	,,,,,,True
2023-02-09 16:03:10,834002001,PHOSPHORUS,CALIB,SER,210,50811042546029020942_BC,90,50822042546029001011_BC,MULTI,	074,3,	,,,,,,True
2023-02-09 16:03:19,834002001,GLUCOSE,CALIB,SER,300,50311062547001025620_BC,0,,MULTI,	074,3,	,,,,,,True
2023-02-09 16:03:28,834002001,BILI TOTAL DPD,CALIB,SER,240,50611062343796051649_BC,60,50622062343796055320_BC,MULTI,	074,6,	,,,,,,True
2023-02-09 16:03:37,834002001,PROTEIN TOTALBIR,CALIB,SER,225,51311052446460003599_BC,75,51322052446460019891_BC,MULTI,	074,4,	,,,,,,True
2023-02-09 16:03:46,834002001,ALT-GPT,CALIB,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,MULTI,	074,16.5,	,,,,,,True
2023-02-09 16:03:55,834002001,AST-GOT,CALIB,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,MULTI,	074,16.5,	,,,,,,True
2023-02-09 16:04:04,834002001,ALP-AMP,CALIB,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,MULTI,	074,6,	,,,,,,True
2023-02-09 16:04:13,834002001,LDH,CALIB,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,MULTI,	074,4,	,,,,,,True
2023-02-09 16:04:22,834002001,GAMMA-GT,CALIB,SER,160,52011062444115008767_BC,40,52022062444115003618_BC,MULTI,	074,20,	,,,,,,True
2023-02-09 16:04:31,834002001,CREATININE,CALIB,SER,150,50211062547110062542_BC,150,50212062547110040831_BC,MULTI,	074,30,	,,,,,,True
2023-02-09 16:04:40,834002001,UREA-BUN-UV,CALIB,SER,240,51611122346880100054_BC,60,51622122346880011350_BC,MULTI,	074,2,	,,,,,,True
2023-02-09 16:04:49,834002001,BILI DIRECT DPD,CALIB,SER,240,50411122346907010556_BC,60,50422122346907045949_BC,MULTI,	074,14,	,,,,,,True
2023-02-09 16:04:58,834002001,CHOLESTEROL,CALIB,SER,300,50511122447106095700_BC,0,,MULTI,	074,3,	,,,,,,True
2023-02-09 16:05:07,834002001,TRIGLYCERIDES,CALIB,SER,300,52811092345562089493_BC,0,,MULTI,	074,3,	,,,,,,True
2023-02-09 16:05:16,834002001,URIC ACID,CALIB,SER,300,52111112340866021778_BC,0,,MULTI,	074,7.5,	,,,,,,True
2023-02-09 16:05:25,834002001,CALCIUM ARSENAZO,CALIB,SER,300,57011112443659002843_BC,0,,MULTI,	074,5,	,,,,,,True
2023-02-09 16:05:34,834002001,AMYLASE DIRECT,CALIB,SER,300,55021022445128030891_BC,0,,MULTI,	074,6,	,,,,,,True
2023-02-09 16:05:43,834002001,ALBUMIN,CALIB,SER,300,54711052546530043814_BC,0,,MULTI,	074,3,	,,,,,,True
2023-02-09 16:05:52,834002001,CHOL HDL DIRECT,CALIB,SER,300,55711122443972063507_BC,100,55722122443972064106_BC,VHOL HDL,	141,3,	,,,,,,True
2023-02-09 16:06:01,834002001,CK-MB,CALIB,SER,240,79211082446744005228_BC,60,79222082446744003228_BC,CAL CKMB,	024,12,	,,,,,,True
2023-02-09 16:06:10,834002001,HBA1C-DIRECT,CALIB,WBL,190,,40,,CAL HBA1C,	024,3,	,,,,,,True
2023-02-09 16:06:19,834002001,HBA1C-DIRECT,CALIB,WBL,190,,40,,CAL HBA1C,	024,3,	,,,,,,True
2023-02-09 16:06:28,834002001,HBA1C-DIRECT,CALIB,WBL,190,,40,,CAL HBA1C,	024,3,	,,,,,,True
2023-02-09 16:06:37,834002001,HBA1C-DIRECT,CALIB,WBL,190,,40,,CAL HBA1C,	024,3,	,,,,,,True
2023-02-09 16:06:46,834002001,HBA1C-DIRECT,CTRL,WBL,190,,40,,CTL HBA1C,	052,3,	,,,,,,True
2023-02-09 16:07:31,834002001,HBA1C-DIRECT,CTRL,WBL,190,,40,,CTL 2 HBA1C,	045,3,	,,,,,,True
2023-02-09 16:08:16,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678053836_BC,60,50922022439678037537_BC,C1,	100,40,	,,,,,,True
2023-02-09 16:08:25,834002001,MAGNESIUM,CTRL,SER,240,79711062547200019786_BC,60,79722062547200013322_BC,C1,	100,3,	,,,,,,True
2023-02-09 16:08:34,834002001,PHOSPHORUS,CTRL,SER,210,50811042546029020942_BC,90,50822042546029001011_BC,C1,	100,3,	,,,,,,True
2023-02-09 16:08:43,834002001,GLUCOSE,CTRL,SER,300,50311062547001025620_BC,0,,C1,	100,3,	,,,,,,True
2023-02-09 16:08:52,834002001,BILI TOTAL DPD,CTRL,SER,240,50611062343796051649_BC,60,50622062343796055320_BC,C1,	100,6,	,,,,,,True
2023-02-09 16:09:01,834002001,PROTEIN TOTALBIR,CTRL,SER,225,51311052446460003599_BC,75,51322052446460019891_BC,C1,	100,4,	,,,,,,True
2023-02-09 16:09:10,834002001,ALT-GPT,CTRL,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,C1,	100,16.5,	,,,,,,True
2023-02-09 16:09:19,834002001,AST-GOT,CTRL,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,C1,	100,16.5,	,,,,,,True
2023-02-09 16:09:28,834002001,ALP-AMP,CTRL,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,C1,	100,6,	,,,,,,True
2023-02-09 16:09:37,834002001,LDH,CTRL,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,C1,	100,4,	,,,,,,True
2023-02-09 16:09:46,834002001,CREATININE,CTRL,SER,150,50211062547110062542_BC,150,50212062547110040831_BC,C1,	100,30,	,,,,,,True
2023-02-09 16:09:55,834002001,UREA-BUN-UV,CTRL,SER,240,51611122346880100054_BC,60,51622122346880011350_BC,C1,	100,2,	,,,,,,True
2023-02-09 16:10:04,834002001,BILI DIRECT DPD,CTRL,SER,240,50411122346907010556_BC,60,50422122346907045949_BC,C1,	100,14,	,,,,,,True
2023-02-09 16:10:13,834002001,CHOLESTEROL,CTRL,SER,300,50511122447106095700_BC,0,,C1,	100,3,	,,,,,,True
2023-02-09 16:10:22,834002001,TRIGLYCERIDES,CTRL,SER,300,52811092345562089493_BC,0,,C1,	100,3,	,,,,,,True
2023-02-09 16:10:31,834002001,URIC ACID,CTRL,SER,300,52111112340866021778_BC,0,,C1,	100,7.5,	,,,,,,True
2023-02-09 16:10:40,834002001,CALCIUM ARSENAZO,CTRL,SER,300,57011112443659002843_BC,0,,C1,	100,5,	,,,,,,True
2023-02-09 16:10:49,834002001,AMYLASE DIRECT,CTRL,SER,300,55021022445128030891_BC,0,,C1,	100,6,	,,,,,,True
2023-02-09 16:10:58,834002001,ALBUMIN,CTRL,SER,300,54711052546530043814_BC,0,,C1,	100,3,	,,,,,,True
2023-02-09 16:11:07,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678053836_BC,60,50922022439678037537_BC,C2,	090,40,	,,,,,,True
2023-02-09 16:11:16,834002001,MAGNESIUM,CTRL,SER,240,79711062547200019786_BC,60,79722062547200013322_BC,C2,	090,3,	,,,,,,True
