Date,AnalyzerSN,TestName,SampleClass,SampleType,VR1,BarcodeR1,VR2,BarcodeR2,CalibControlName,CalibControlLotNumber,SampleVolume,PackISE_SN,RefElectrode,NaElectrode,KElectrode,ClElectrode,LiElectrode,IsFactoryTest
2023-03-01 08:41:52,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 08:42:01,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 08:42:10,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 08:58:19,834002001,ISE_PURGE_A,CALIB,,100,,0,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-03-01 08:58:19,834002001,ISE_PURGE_B,CALIB,,0,,100,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-03-01 08:58:19,834002001,ISE_SIP,CALIB,,190,,72,,ISE Calibrator,	22061007,0,	092FFFC3090000A8,,,,,,True
2023-03-01 08:59:34,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 08:59:43,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 08:59:52,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:01,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:10,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:19,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:28,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:37,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:46,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:00:55,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:01:04,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:08,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:17,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:26,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:35,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:44,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:21:53,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:02,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:11,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:20,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:29,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:38,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:47,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:22:56,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:23:05,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:23:14,834002001,HBA1C-DIRECT,PATIENT,WBL,190,,40,,,	,3,	,,,,,,True
2023-03-01 09:32:14,834002001,CK,CTRL,SER,240,,60,,C1,	100,15,	,,,,,,True
2023-03-01 09:32:23,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678053836_BC,60,50922022439678037537_BC,C1,	100,40,	,,,,,,True
2023-03-01 09:32:32,834002001,PHOSPHORUS,CTRL,SER,210,50811042546029020829_BC,90,50822042546029040070_BC,C1,	100,3,	,,,,,,True
2023-03-01 09:32:38,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:32:41,834002001,MAGNESIUM,CTRL,SER,240,79711062547200020137_BC,60,79722062547200013579_BC,C1,	100,3,	,,,,,,True
2023-03-01 09:32:50,834002001,GLUCOSE,CTRL,SER,300,50311062547001144228_BC,0,,C1,	100,3,	,,,,,,True
2023-03-01 09:32:59,834002001,BILI TOTAL DPD,CTRL,SER,240,50611052345400001298_BC,60,50622052345400000569_BC,C1,	100,6,	,,,,,,True
2023-03-01 09:33:08,834002001,PROTEIN TOTALBIR,CTRL,SER,225,51311052446460003599_BC,75,51322052446460019891_BC,C1,	100,4,	,,,,,,True
2023-03-01 09:33:17,834002001,ALT-GPT,CTRL,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,C1,	100,16.5,	,,,,,,True
2023-03-01 09:33:26,834002001,AST-GOT,CTRL,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,C1,	100,16.5,	,,,,,,True
2023-03-01 09:33:35,834002001,ALP-AMP,CTRL,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,C1,	100,6,	,,,,,,True
2023-03-01 09:33:41,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:34:11,834002001,LIPASE,CTRL,SER,300,,60,,C1,	100,3,	,,,,,,True
2023-03-01 09:34:20,834002001,LDH,CTRL,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,C1,	100,4,	,,,,,,True
2023-03-01 09:34:29,834002001,GAMMA-GT,CTRL,SER,160,52011062444115008767_BC,40,52022062444115003618_BC,C1,	100,20,	,,,,,,True
2023-03-01 09:34:38,834002001,CREATININE,CTRL,SER,150,,150,,C1,	100,30,	,,,,,,True
2023-03-01 09:34:47,834002001,UREA-BUN-UV,CTRL,SER,240,51611122346880101662_BC,60,51622122346880013217_BC,C1,	100,2,	,,,,,,True
2023-03-01 09:34:56,834002001,BILI DIRECT DPD,CTRL,SER,240,50411122346907010556_BC,60,50422122346907045949_BC,C1,	100,14,	,,,,,,True
2023-03-01 09:35:05,834002001,CHOLESTEROL,CTRL,SER,300,50511122447106096240_BC,0,,C1,	100,3,	,,,,,,True
2023-03-01 09:35:14,834002001,TRIGLYCERIDES,CTRL,SER,300,52811122347362017049_BC,0,,C1,	100,3,	,,,,,,True
2023-03-01 09:35:23,834002001,URIC ACID,CTRL,SER,300,52111062443880067930_BC,0,,C1,	100,7.5,	,,,,,,True
2023-03-01 09:35:32,834002001,CALCIUM ARSENAZO,CTRL,SER,300,57011112443659002900_BC,0,,C1,	100,5,	,,,,,,True
2023-03-01 09:35:41,834002001,AMYLASE DIRECT,CTRL,SER,300,,0,,C1,	100,6,	,,,,,,True
2023-03-01 09:35:50,834002001,ALBUMIN,CTRL,SER,300,54711052546530043241_BC,0,,C1,	100,3,	,,,,,,True
2023-03-01 09:35:59,834002001,CK,CTRL,SER,240,,60,,C2,	090,15,	,,,,,,True
2023-03-01 09:36:08,834002001,IRON FERROZINE,CTRL,SER,240,50911022439678053836_BC,60,50922022439678037537_BC,C2,	090,40,	,,,,,,True
2023-03-01 09:36:17,834002001,PHOSPHORUS,CTRL,SER,210,50811042546029020829_BC,90,50822042546029040070_BC,C2,	090,3,	,,,,,,True
2023-03-01 09:36:26,834002001,MAGNESIUM,CTRL,SER,240,79711062547200020137_BC,60,79722062547200013579_BC,C2,	090,3,	,,,,,,True
2023-03-01 09:36:35,834002001,GLUCOSE,CTRL,SER,300,50311062547001144228_BC,0,,C2,	090,3,	,,,,,,True
2023-03-01 09:36:44,834002001,BILI TOTAL DPD,CTRL,SER,240,50611052345400001298_BC,60,50622052345400000569_BC,C2,	090,6,	,,,,,,True
2023-03-01 09:36:53,834002001,PROTEIN TOTALBIR,CTRL,SER,225,51311052446460003599_BC,75,51322052446460019891_BC,C2,	090,4,	,,,,,,True
2023-03-01 09:37:02,834002001,ALT-GPT,CTRL,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,C2,	090,16.5,	,,,,,,True
2023-03-01 09:37:11,834002001,AST-GOT,CTRL,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,C2,	090,16.5,	,,,,,,True
2023-03-01 09:37:20,834002001,ALP-AMP,CTRL,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,C2,	090,6,	,,,,,,True
2023-03-01 09:37:56,834002001,LIPASE,CTRL,SER,300,,60,,C2,	090,3,	,,,,,,True
2023-03-01 09:38:05,834002001,LDH,CTRL,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,C2,	090,4,	,,,,,,True
2023-03-01 09:38:14,834002001,GAMMA-GT,CTRL,SER,160,52011062444115008767_BC,40,52022062444115003618_BC,C2,	090,20,	,,,,,,True
2023-03-01 09:38:23,834002001,CREATININE,CTRL,SER,150,,150,,C2,	090,30,	,,,,,,True
2023-03-01 09:38:32,834002001,UREA-BUN-UV,CTRL,SER,240,51611122346880101662_BC,60,51622122346880013217_BC,C2,	090,2,	,,,,,,True
2023-03-01 09:38:41,834002001,BILI DIRECT DPD,CTRL,SER,240,50411122346907010556_BC,60,50422122346907045949_BC,C2,	090,14,	,,,,,,True
2023-03-01 09:38:50,834002001,CHOLESTEROL,CTRL,SER,300,50511122447106096240_BC,0,,C2,	090,3,	,,,,,,True
2023-03-01 09:38:59,834002001,TRIGLYCERIDES,CTRL,SER,300,52811122347362017049_BC,0,,C2,	090,3,	,,,,,,True
2023-03-01 09:39:08,834002001,URIC ACID,CTRL,SER,300,52111062443880067930_BC,0,,C2,	090,7.5,	,,,,,,True
2023-03-01 09:39:17,834002001,CALCIUM ARSENAZO,CTRL,SER,300,57011112443659002900_BC,0,,C2,	090,5,	,,,,,,True
2023-03-01 09:39:26,834002001,AMYLASE DIRECT,CTRL,SER,300,,0,,C2,	090,6,	,,,,,,True
2023-03-01 09:39:35,834002001,ALBUMIN,CTRL,SER,300,54711052546530043241_BC,0,,C2,	090,3,	,,,,,,True
2023-03-01 09:39:44,834002001,FERRITIN,CTRL,SER,160,,80,,PROTEIN CTL 1,	137,8,	,,,,,,True
2023-03-01 09:39:53,834002001,COMPLEMNT C3,CTRL,SER,250,,0,,PROTEIN CTL 1,	137,2,	,,,,,,False
2023-03-01 09:40:02,834002001,COMPLEMTE C4,CTRL,SER,240,,0,,PROTEIN CTL 1,	137,7,	,,,,,,False
2023-03-01 09:40:11,834002001,TRANFERRINA,CTRL,SER,300,,0,,PROTEIN CTL 1,	137,2,	,,,,,,False
2023-03-01 09:40:20,834002001,FERRITIN,CTRL,SER,160,,80,,PROTEIN CTL 2,	140,8,	,,,,,,True
2023-03-01 09:40:29,834002001,COMPLEMNT C3,CTRL,SER,250,,0,,PROTEIN CTL 2,	140,2,	,,,,,,False
2023-03-01 09:40:38,834002001,COMPLEMTE C4,CTRL,SER,240,,0,,PROTEIN CTL 2,	140,7,	,,,,,,False
2023-03-01 09:40:47,834002001,TRANFERRINA,CTRL,SER,300,,0,,PROTEIN CTL 2,	140,2,	,,,,,,False
2023-03-01 09:50:38,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:51:08,834002001,PROTEIN URINE,PATIENT,URI,300,50121102344732008845_BC,0,,,	,6,	,,,,,,True
2023-03-01 09:51:17,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711122443972063507_BC,100,55722122443972064106_BC,,	,3,	,,,,,,True
2023-03-01 09:51:26,834002001,GLUCOSE,PATIENT,SER,300,50311062547001144228_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:51:41,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:51:53,834002001,ALT-GPT,PATIENT,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,,	,16.5,	,,,,,,True
2023-03-01 09:52:02,834002001,AST-GOT,PATIENT,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,,	,16.5,	,,,,,,True
2023-03-01 09:52:11,834002001,GAMMA-GT,PATIENT,SER,160,52011062444115008767_BC,40,52022062444115003618_BC,,	,20,	,,,,,,True
2023-03-01 09:52:26,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:52:38,834002001,CHOLESTEROL,PATIENT,SER,300,50511122447106096240_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:52:47,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811122347362017049_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:52:56,834002001,URIC ACID,PATIENT,SER,300,52111062443880067930_BC,0,,,	,7.5,	,,,,,,True
2023-03-01 09:53:11,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:53:23,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711122443972063507_BC,100,55722122443972064106_BC,,	,3,	,,,,,,True
2023-03-01 09:53:32,834002001,GLUCOSE,PATIENT,SER,300,50311062547001144228_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:53:41,834002001,AST-GOT,PATIENT,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,,	,16.5,	,,,,,,True
2023-03-01 09:53:50,834002001,CREATININE,PATIENT,SER,150,,150,,,	,30,	,,,,,,True
2023-03-01 09:53:56,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:53:59,834002001,CHOLESTEROL,PATIENT,SER,300,50511122447106096240_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:54:08,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811122347362017049_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:54:17,834002001,URIC ACID,PATIENT,SER,300,52111062443880067930_BC,0,,,	,7.5,	,,,,,,True
2023-03-01 09:54:26,834002001,GLUCOSE,PATIENT,SER,300,50311062547001144228_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:54:35,834002001,BILI TOTAL DPD,PATIENT,SER,240,50611052345400001298_BC,60,50622052345400000569_BC,,	,6,	,,,,,,True
2023-03-01 09:54:41,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:54:44,834002001,ALP-AMP,PATIENT,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,,	,6,	,,,,,,True
2023-03-01 09:54:53,834002001,ALT-GPT,PATIENT,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,,	,16.5,	,,,,,,True
2023-03-01 09:55:02,834002001,AST-GOT,PATIENT,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,,	,16.5,	,,,,,,True
2023-03-01 09:55:11,834002001,GAMMA-GT,PATIENT,SER,160,52011062444115008767_BC,40,52022062444115003618_BC,,	,20,	,,,,,,True
2023-03-01 09:55:20,834002001,LDH,PATIENT,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,,	,4,	,,,,,,True
2023-03-01 09:55:29,834002001,CREATININE,PATIENT,SER,150,,150,,,	,30,	,,,,,,True
2023-03-01 09:55:38,834002001,ALBUMIN,PATIENT,SER,300,54711052546530043241_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:55:47,834002001,CHOL HDL DIRECT,PATIENT,SER,300,55711122443972063507_BC,100,55722122443972064106_BC,,	,3,	,,,,,,True
2023-03-01 09:55:56,834002001,MAGNESIUM,PATIENT,SER,240,79711062547200020137_BC,60,79722062547200013579_BC,,	,3,	,,,,,,True
2023-03-01 09:56:02,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:56:05,834002001,PHOSPHORUS,PATIENT,SER,210,50811042546029020829_BC,90,50822042546029040070_BC,,	,3,	,,,,,,True
2023-03-01 09:56:14,834002001,GLUCOSE,PATIENT,SER,300,50311062547001144228_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:56:23,834002001,BILI TOTAL DPD,PATIENT,SER,240,50611052345400001298_BC,60,50622052345400000569_BC,,	,6,	,,,,,,True
2023-03-01 09:56:32,834002001,ALP-AMP,PATIENT,SER,240,59211122444312001147_BC,60,59222122444312021084_BC,,	,6,	,,,,,,True
2023-03-01 09:56:41,834002001,ALT-GPT,PATIENT,SER,160,53311042340622060158_BC,40,53322042340622044433_BC,,	,16.5,	,,,,,,True
2023-03-01 09:56:47,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:56:50,834002001,AST-GOT,PATIENT,SER,160,53111112346323070171_BC,40,53122112346323029010_BC,,	,16.5,	,,,,,,True
2023-03-01 09:57:17,834002001,CREATININE,PATIENT,SER,150,,150,,,	,30,	,,,,,,True
2023-03-01 09:57:26,834002001,LDH,PATIENT,SER,160,58011082443885005990_BC,40,58022082443885001482_BC,,	,4,	,,,,,,True
2023-03-01 09:57:32,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
2023-03-01 09:57:35,834002001,CHOLESTEROL,PATIENT,SER,300,50511122447106096240_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:58:02,834002001,TRIGLYCERIDES,PATIENT,SER,300,52811122347362017049_BC,0,,,	,3,	,,,,,,True
2023-03-01 09:58:11,834002001,URIC ACID,PATIENT,SER,300,52111062443880067930_BC,0,,,	,7.5,	,,,,,,True
2023-03-01 09:58:17,834002001,ISETEST,PATIENT,SER,180,,0,,ISE Calibrator,	22061007,95,	092FFFC3090000A8,09/02/2023,09/02/2023,09/02/2023,09/02/2023,,True
